        sku,store_view_code,attribute_set,type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_skus,bundle_options,configurable_variations,configurable_variation_labels,associated_skus
E081-vin,,Enzymes,bundle,Default Category,base,E081name,,,,1,Taxable Goods,"Catalog, Search",99999,30,e081name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E081-1:1:0:0:1:0:0;component1:E081-2:1:0:1:1:0:0;component2:E081-3:1:0:2:1:0:0;component3:E081-4:1:0:3:1:0:0;component4:E081-5:1:0:4:1:0:0;component5:E081-6:1:0:5:1:0:0;component6:E081-7:1:0:6:1:0:0;component7:E081-8:1:0:7:1:0:0;component8:E081-9:1:0:8:1:0:0;component9:RT-0:1:0:9:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8;component9:cname:checkbox:1:9,,,
E086-vin,,Enzymes,bundle,Default Category,base,E086name,,,,1,Taxable Goods,"Catalog, Search",99999,30,e086name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E086-1:1:0:0:1:0:0;component1:E086-2:1:0:1:1:0:0;component2:E086-3:1:0:2:1:0:0;component3:E086-4:1:0:3:1:0:0;component4:E086-5:1:0:4:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,,,
E087-vin,,Enzymes,bundle,Default Category,base,E087name,,,,1,Taxable Goods,"Catalog, Search",99999,30,e087name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E087-1:1:0:0:1:0:0;component1:E087-2:1:0:1:1:0:0;component2:E087-3:1:0:2:1:0:0;component3:E087-4:1:0:3:1:0:0;component4:E087-5:1:0:4:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,,,
E088-vin,,Enzymes,bundle,Default Category,base,E088name,,,,1,Taxable Goods,"Catalog, Search",99999,30,e088name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E088-1:1:0:0:1:0:0;component1:E088-2:1:0:1:1:0:0;component2:G464-1:1:0:2:1:0:0;component3:E086-4:1:0:3:1:0:0;component4:E086-5:1:0:4:1:0:0;component5:E086-1:1:0:5:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5,,,
E089-vin,,Enzymes,bundle,Default Category,base,E089name,,,,1,Taxable Goods,"Catalog, Search",99999,30,e089name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E089-1:1:0:0:1:0:0;component1:E089-2:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
E090-vin,,Enzymes,bundle,Default Category,base,E090name,,,,1,Taxable Goods,"Catalog, Search",99999,30,e090name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E090-1:1:0:0:1:0:0;component1:E090-2:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
E201-vin,,Enzymes,bundle,Default Category,base,E201name,,,,1,Taxable Goods,"Catalog, Search",99999,30,e201name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E201-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
E202-vin,,Enzymes,bundle,Default Category,base,E202name,,,,1,Taxable Goods,"Catalog, Search",99999,30,e202name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E202-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
E203-vin,,Enzymes,bundle,Default Category,base,E203name,,,,1,Taxable Goods,"Catalog, Search",99999,30,e203name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E203-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
E204-vin,,Enzymes,bundle,Default Category,base,E204name,,,,1,Taxable Goods,"Catalog, Search",99999,30,e204name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E204-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G008-vin,,DNA Polymerases,bundle,Default Category,base,Taq DNA Polymerase (PCR),,,,1,Taxable Goods,"Catalog, Search",165.00,30,taq dna polymerase (pcr),,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G008-01:1:0:0:1:0:0;component1:Part01-10ml:1:0:1:1:0:0;component2:Part02-BB:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G008-500-vin,,Default,bundle,Default Category,base,G008-500name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g008-500name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G008-500-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02-BB:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G009-vin,,DNA Polymerases,bundle,Default Category,base,Taq DNA Polymerase (PCR),,,,1,Taxable Goods,"Catalog, Search",40.00,30,taq dna polymerase (pcr),,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G009-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02-BB:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G010-vin,,dntps_ntps,bundle,Default Category,base,dNTP Mix,,,,1,Taxable Goods,"Catalog, Search",25.00,30,dntp mix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G010-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G011-vin,,DNA Polymerases,bundle,Default Category,base,HotStart DNA Polymerase (PCR),,,,1,Taxable Goods,"Catalog, Search",35.00,30,hotstart dna polymerase (pcr),,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G011-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G012-vin,,DNA Polymerases,bundle,Default Category,base,Taq Plus DNA Polymerase (PCR),,,,1,Taxable Goods,"Catalog, Search",25.00,30,taq plus dna polymerase (pcr),,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G012-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G013-vin,,DNA Polymerases,bundle,Default Category,base,2X PCR Taq MasterMix,,,,1,Taxable Goods,"Catalog, Search",40.00,30,2x pcr taq mastermix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G013-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G013-Dye-vin,,DNA Polymerases,bundle,Default Category,base,2X PCR Taq MasterMix with dye,,,,1,Taxable Goods,"Catalog, Search",40.00,30,2x pcr taq mastermix with dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G013-Dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G014-vin,,DNA Polymerases,bundle,Default Category,base,2X PCR Taq Plus MasterMix,,,,1,Taxable Goods,"Catalog, Search",60.00,30,2x pcr taq plus mastermix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G014-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G014-Dye-vin,,DNA Polymerases,bundle,Default Category,base,2X PCR Taq Plus MasterMix with dye,,,,1,Taxable Goods,"Catalog, Search",60.00,30,2x pcr taq plus mastermix with dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G014-Dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G018-1mg-vin,,Antibody,bundle,Default Category,base,G018-1mgname,,,,1,Taxable Goods,"Catalog, Search",99999,30,g018-1mgname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G018-1000:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G019-1mg-vin,,Antibody,bundle,Default Category,base,G019-1mgname,,,,1,Taxable Goods,"Catalog, Search",99999,30,g019-1mgname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G019-1000:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G020-1mg-vin,,Antibody,bundle,Default Category,base,G020-1mgname,,,,1,Taxable Goods,"Catalog, Search",99999,30,g020-1mgname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G020-1000:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G021-vin,,Antibiotics,bundle,Default Category,base,G021name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g021name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G021-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G022-vin,,Antibiotics,bundle,Default Category,base,G022name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g022name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G022-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G023-vin,,Antibiotics,bundle,Default Category,base,G023name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g023name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G023-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G025-vin,,Western Blotting Reagents,bundle,Default Category,base,G025name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g025name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G025-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G028-vin,,Enzymes,bundle,Default Category,base,G028name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g028name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G028-1:1:0:0:1:0:0;component1:G028-Buffer:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
G030-vin,,Chemicals for Molecular Biology,bundle,Default Category,base,G030name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g030name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G030-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G031-vin,,Western Blotting Reagents,bundle,Default Category,base,G031name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g031name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G031-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G032-vin,,Western Blotting Reagents,bundle,Default Category,base,G032name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g032name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G032-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G034-vin,,Western Blotting Reagents,bundle,Default Category,base,G034name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g034name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G034-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G036-1mg-vin,,Antibody,bundle,Default Category,base,G036-1mgname,,,,1,Taxable Goods,"Catalog, Search",99999,30,g036-1mgname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G036-1000:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G039-vin,,DNA Polymerases,bundle,Default Category,base,HotStart DNA Polymerase (PCR),,,,1,Taxable Goods,"Catalog, Search",115.00,30,hotstart dna polymerase (pcr),,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G039-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G039-MBP-vin,,Default,bundle,Default Category,base,G039-MBPname,,,,1,Taxable Goods,"Catalog, Search",99999,30,g039-mbpname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G039-MBP-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G040-vin,,DNA Polymerases,bundle,Default Category,base,Taq Plus DNA Polymerase (PCR),,,,1,Taxable Goods,"Catalog, Search",60.00,30,taq plus dna polymerase (pcr),,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G040-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G041-1mg-vin,,Antibody,bundle,Default Category,base,G041-1mgname,,,,1,Taxable Goods,"Catalog, Search",99999,30,g041-1mgname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G041-1000:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G043-1mg-vin,,Antibody,bundle,Default Category,base,G043-1mgname,,,,1,Taxable Goods,"Catalog, Search",99999,30,g043-1mgname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G043-1000:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G050-vin,,dntps_ntps,bundle,Default Category,base,dNTP Set,,,,1,Taxable Goods,"Catalog, Search",65.00,30,dntp set,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G050-A:1:0:0:1:0:0;component1:G050-C:1:0:1:1:0:0;component2:G050-G:1:0:2:1:0:0;component3:G050-T:1:0:3:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,,,
G065-vin,,PCR Optimization,bundle,Default Category,base,PCR-Sure&trade; Kit,,,,1,Taxable Goods,"Catalog, Search",85.00,30,pcr-sure&trade; kit,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G065-1-125ul:1:0:0:1:0:0;component1:G065-2-125ul:1:0:1:1:0:0;component2:G065-3-125ul:1:0:2:1:0:0;component3:G065-4-125ul:1:0:3:1:0:0;component4:G065-5-125ul:1:0:4:1:0:0;component5:G065-6-125ul:1:0:5:1:0:0;component6:G065-7-125ul:1:0:6:1:0:0;component7:G065-8-125ul:1:0:7:1:0:0;component8:G065-9-125ul:1:0:8:1:0:0;component9:G065-10-125ul:1:0:9:1:0:0;component10:G065-11-125ul:1:0:10:1:0:0;component11:G065-12-125ul:1:0:11:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8;component9:cname:checkbox:1:9;component10:cname:checkbox:1:10;component11:cname:checkbox:1:11,,,
G065-1-vin,,PCR Optimization,bundle,Default Category,base,Individual Reaction Mix 1,,,,1,Taxable Goods,"Catalog, Search",125.00,30,individual reaction mix 1,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G065-1-1ml:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G065-10-vin,,PCR Optimization,bundle,Default Category,base,Individual Reaction Mix 10,,,,1,Taxable Goods,"Catalog, Search",125.00,30,individual reaction mix 10,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G065-10-1ml:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G065-11-vin,,PCR Optimization,bundle,Default Category,base,Individual Reaction Mix 11,,,,1,Taxable Goods,"Catalog, Search",125.00,30,individual reaction mix 11,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G065-11-1ml:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G065-12-vin,,PCR Optimization,bundle,Default Category,base,Individual Reaction Mix 12,,,,1,Taxable Goods,"Catalog, Search",125.00,30,individual reaction mix 12,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G065-12-1ml:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G065-2-vin,,PCR Optimization,bundle,Default Category,base,Individual Reaction Mix 2,,,,1,Taxable Goods,"Catalog, Search",125.00,30,individual reaction mix 2,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G065-2-1ml:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G065-3-vin,,PCR Optimization,bundle,Default Category,base,Individual Reaction Mix 3,,,,1,Taxable Goods,"Catalog, Search",125.00,30,individual reaction mix 3,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G065-3-1ml:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G065-4-vin,,PCR Optimization,bundle,Default Category,base,Individual Reaction Mix 4,,,,1,Taxable Goods,"Catalog, Search",125.00,30,individual reaction mix 4,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G065-4-1ml:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G065-5-vin,,PCR Optimization,bundle,Default Category,base,Individual Reaction Mix 5,,,,1,Taxable Goods,"Catalog, Search",125.00,30,individual reaction mix 5,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G065-5-1ml:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G065-6-vin,,PCR Optimization,bundle,Default Category,base,Individual Reaction Mix 6,,,,1,Taxable Goods,"Catalog, Search",125.00,30,individual reaction mix 6,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G065-6-1ml:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G065-7-vin,,PCR Optimization,bundle,Default Category,base,Individual Reaction Mix 7,,,,1,Taxable Goods,"Catalog, Search",125.00,30,individual reaction mix 7,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G065-7-1ml:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G065-8-vin,,PCR Optimization,bundle,Default Category,base,Individual Reaction Mix 8,,,,1,Taxable Goods,"Catalog, Search",125.00,30,individual reaction mix 8,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G065-8-1ml:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
