sku,attribute_set,type,bundle_options,bundle_skus,categories,name,price
Sample-G917-iC-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:Mastermix-iC-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,Sample-G917-iCname,99999
Sample-G917-LR-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:Mastermix-LR-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,Sample-G917-LRname,99999
Sample-G917-R-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:Mastermix-R-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,Sample-G917-Rname,99999
Sample-G917-S-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:Mastermix-S-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,Sample-G917-Sname,99999
Sample-G918-P-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:G493-P-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,Sample-G918-Pname,99999
Sample-G918-PC-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:G493-PC-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,Sample-G918-PCname,99999
Sample-G918-PL-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:G493-PL-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,Sample-G918-PLname,99999
Sample-G918-PS-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:G493-PS-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,Sample-G918-PSname,99999
Sample-G923-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G923-1:1:0:0:1:0:0;component1:G923-2:1:0:1:1:0:0;component2:G497-dye-1:1:0:2:1:0:0,Default Category,Sample-G923name,99999
Sample-G924-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G924-1:1:0:0:1:0:0,Default Category,Sample-G924name,99999
Sample-G927-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:G497-Dye-1:1:0:0:1:0:0;component1:G927-1:1:0:1:1:0:0,Default Category,Sample-G927name,99999
Sample-G937-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G937-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part03:1:0:2:1:0:0,Default Category,Sample-G937name,99999
Sample-G939-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G939-1:1:0:0:1:0:0,Default Category,Sample-G939name,99999
Sample-G939-Dye-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G939-Dye-1:1:0:0:1:0:0,Default Category,Sample-G939-Dyename,99999
Sample-Mastermix-5C-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5C-1:1:0:0:1:0:0,Default Category,Sample-Mastermix-5Cname,99999
Sample-Mastermix-5L-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5L-1:1:0:0:1:0:0,Default Category,Sample-Mastermix-5Lname,99999
Sample-MasterMix-5P-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5P-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-5Pname,99999
Sample-Mastermix-5R-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5R-1:1:0:0:1:0:0,Default Category,Sample-Mastermix-5Rname,99999
Sample-Mastermix-5S-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5S-1:1:0:0:1:0:0,Default Category,Sample-Mastermix-5Sname,99999
Sample-MasterMix-EC-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-EC-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-ECname,99999
Sample-MasterMix-EL-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-EL-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-ELname,99999
Sample-MasterMix-ER-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-ER-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-ERname,99999
Sample-MasterMix-ES-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-ES-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-ESname,99999
Sample-MasterMix-iC-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-iC-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-iCname,99999
Sample-MasterMix-KC-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-KC-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-KCname,99999
Sample-MasterMix-KL-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-KL-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-KLname,99999
Sample-MasterMix-KR-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-KR-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-KRname,99999
Sample-MasterMix-KS-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-KS-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-KSname,99999
Sample-MasterMix-LR-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-LR-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-LRname,99999
Sample-Mastermix-mS-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-mS-1:1:0:0:1:0:0,Default Category,Sample-Mastermix-mSname,99999
Sample-MasterMix-P-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-P-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-Pname,99999
Sample-MasterMix-PC-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-PC-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-PCname,99999
Sample-MasterMix-PL-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-PL-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-PLname,99999
Sample-MasterMix-PM-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-PM-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-PMname,99999
Sample-MasterMix-PS-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-PS-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-PSname,99999
Sample-MasterMix-R-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-R-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-Rname,99999
Sample-MasterMix-S-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-S-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-Sname,99999
Sample-MasterMix-U-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-U-1:1:0:0:1:0:0,Default Category,Sample-MasterMix-Uname,99999
TM020-vin,Cell Biology Reagents and Stem Cell Media,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:TM020-1:1:0:0:1:0:0;component1:TM020-2:1:0:1:1:0:0,Default Category,TM020name,99999
TM021-vin,Cell Biology Reagents and Stem Cell Media,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:TM021-1:1:0:0:1:0:0;component1:TM021-2:1:0:1:1:0:0,Default Category,TM021name,99999
TM022-vin,Cell Biology Reagents and Stem Cell Media,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:TM022-1:1:0:0:1:0:0;component1:TM022-2:1:0:1:1:0:0,Default Category,TM022name,99999
TM025-vin,Cell Biology Reagents and Stem Cell Media,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:TM025-1:1:0:0:1:0:0;component1:TM025-2:1:0:1:1:0:0,Default Category,TM025name,99999
Z100135-vin,growth factors,bundle,-*;component0:cname:checkbox:1:0,component0:Z100135-1:1:0:0:1:0:0,Default Category,Z100135name,99999
